word,lemma,headword,part_of_speech,word_family_id,canonical_headword,family_role,forms,derived_forms,compound_forms,categories,register,meaning_en_simple,semantic_notes,related_words,opposites,common_collocations,raw_count_total,document_frequency_total,source_diversity,source_tables,form_counts,core_score,confidence,needs_human_review,review_reason
bounty,bounty,bounty,,bounty,bounty,lemma_group,bounty,,,trade_crafting,,"a reward or payment given for something, especially a service or achievement",,payment;remuneration;reward,penalty;punishment;retribution,,23,23,3,ItemNameDescription;ItemSparse;JournalEncounter,bounty:23,9.1781,0.8,False,
bury,bury,bury,,bury,bury,lemma_group,buried,buried,,death_mourning,,"placed or put in the ground, especially a body",,dead;deceased;interred,,,23,23,3,BroadcastText;ItemSparse;JournalEncounter,buried:23,39.1781,1.0,False,
character,character,character,,character,character,lemma_group,character;characters,characters,,corruption_defilement_curse;family_relationships,,a person's personality or reputation,,game;individual;people;person;story,,,23,22,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,character:13;characters:10,8.6391,0.7,True,low_confidence
cleanse,cleanse,cleanse,,cleanse,cleanse,lemma_group,cleanse,,,corruption_defilement_curse,,to make something clean or free from impurities,,clean;impure;pure,contaminate;pollute;taint,,23,23,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,cleanse:23,11.1781,0.8,False,
commander,commander,commander,,commander,commander,lemma_group,commanders,commanders,,war_conflict,,people who give orders or instructions to others,,instruction;lead;order,comply;follow;obey,,23,21,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,commanders:23,11.1781,0.8,False,
condens,condens,condens,,condens,condens,lemma_group,condensed,condensed,,ancient_ruins_memory,,made or become denser or more concentrated,,concentrated;dense;made,,,23,21,2,ItemSparse;JournalEncounterSection,condensed:23,7.1781,0.8,False,
consumption,consumption,consumption,,consumption,consumption,lemma_group,consumption,,,corruption_defilement_curse,,the act of using or destroying something,,consume;destroy;use,conservation;preservation;protection,,23,22,4,ItemNameDescription;ItemSparse;JournalEncounter;JournalEncounterSection,consumption:23,11.1781,0.7,True,low_confidence
corrosive,corrosive,corrosive,,corrosive,corrosive,lemma_group,corrosive,,,corruption_defilement_curse,,"causing or tending to cause damage or decay, often through chemical action",,deleterious;destructive;harmful,conservative;preservative;protective,,23,20,3,ItemSparse;JournalEncounter;JournalEncounterSection,corrosive:23,9.1781,0.9,False,
crawler,crawler,crawler,,crawler,crawler,lemma_group,crawler,,,death_mourning,,an animal that moves slowly and deliberately on its belly,,animal;belly;move,,,23,20,2,ItemSparse;JournalEncounterSection,crawler:23,7.1781,0.7,True,low_confidence
creeper,creeper,creeper,,creeper,creeper,lemma_group,creeper,,,nature_druid_emerald,,a type of plant that grows on the ground and has long stems,,grow;plant;stems,,,23,19,2,ItemSparse;JournalEncounterSection,creeper:23,7.1781,0.8,False,
deny,deny,deny,,deny,deny,lemma_group,deny;denied,denied,,law_oath_crime,,"to refuse or reject something, often in a formal or official manner",,crime;denies;oath;refuses;rejects,accept;allows;grants;permits,,23,23,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,deny:17;denied:6,7.9459,0.7,True,low_confidence
devo,devo,devo,,devo,devo,lemma_group,devos,devos,,light_holy,,a holy person or a divine being,,being;divine;holy,dark_profane,,23,15,3,BroadcastText;JournalEncounter;JournalEncounterSection,devos:23,9.1781,0.9,False,
dull,dull,dull,,dull,dull,lemma_group,dull,,,emotion_morality,,lacking brightness or interest,,bright;exciting;interesting,keen;sharp;vivid,,23,23,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,dull:23,11.1781,0.7,True,low_confidence
endur,endur,endur,,endur,endur,lemma_group,endured;enduring,endured;enduring,,death_undead_crypt;nature_druid_emerald,,"to last or continue for a long time, often in a positive way",,bear;continue;last;positive;tolerate;withstand,appreciate;delight in;enjoy;short-lived;temporary,,23,23,5,BroadcastText;ItemNameDescription;ItemSparse;JournalEncounter;JournalEncounterSection,endured:12;enduring:11,10.4849,0.8,False,
exposure,exposure,exposure,,exposure,exposure,lemma_group,exposure,,,corruption_defilement_curse,,the act of making something visible or accessible,,accessible;make;visible,conceal;hide;obscure,,23,23,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,exposure:23,11.1781,0.7,True,low_confidence
exquisite,exquisite,exquisite,,exquisite,exquisite,lemma_group,exquisite,,,family_relationships,,extremely beautiful or delicate,,beautiful;delicate;extremely,,,23,23,2,BroadcastText;ItemSparse,exquisite:23,7.1781,0.6,True,low_confidence
fandral,fandral,fandral,,fandral,fandral,lemma_group,fandral,,,family_relationships,,a person's name or title,,name;person;title,,,23,16,2,JournalEncounter;JournalEncounterSection,fandral:23,7.1781,0.5,True,low_confidence
feng,feng,feng,,feng,feng,lemma_group,feng,,,family_relationships,,a person's name or title,,name;person;title,,,23,19,2,JournalEncounter;JournalEncounterSection,feng:23,7.1781,0.5,True,low_confidence
function,function,function,,function,function,lemma_group,function;functions,functions,,titan_order_machinery,,"the actions or operations that something performs, or the act of performing such actions",,action;machine;operation;purpose;role;serve,failure;malfunction,,23,22,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,function:13;functions:10,8.3979,0.4,True,low_confidence
galakra,galakra,galakra,,galakra,galakra,lemma_group,galakras,galakras,,dragons_draconic,,a powerful dragon or a draconic being,,being;draconic;dragon,void_old_gods_cosmic_horror,,23,19,3,ItemSparse;JournalEncounter;JournalEncounterSection,galakras:23,9.1781,0.9,False,
gemellu,gemellu,gemellu,,gemellu,gemellu,lemma_group,gemellus,gemellus,,void_old_gods_cosmic_horror,,a being from the Void,,cosmic horror;void,,,23,13,2,JournalEncounter;JournalEncounterSection,gemellus:23,7.1781,0.9,False,
gnomish,gnomish,gnomish,,gnomish,gnomish,lemma_group,gnomish,,,goblin_engineering_alchemy,,relating to or characteristic of gnomes,,characteristic;gnome;relate,human;non-gnome;unrelated,,23,23,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,gnomish:23,11.1781,0.8,False,
goal,goal,goal,,goal,goal,lemma_group,goal;goals,goals,,travel_places;war_conflict,,a desired or intended outcome or achievement,,aim;objective;target,barrier;barriers;hindrance;hindrances;obstacle;obstacles,,23,23,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,goal:13;goals:10,10.6391,0.7,True,low_confidence
hagara,hagara,hagara,,hagara,hagara,lemma_group,hagara,,,light_holy,,a powerful mage,,arcane;magic,,,23,16,2,JournalEncounter;JournalEncounterSection,hagara:23,7.1781,0.8,False,
hail,hail,hail,,hail,hail,lemma_group,hail,,,travel_places,,to greet or to welcome someone,,greet;someone;welcome,defile_defiled_desecrate,,23,23,3,BroadcastText;ItemSparse;JournalEncounterSection,hail:23,9.1781,0.7,True,low_confidence
highborne,highborne,highborne,,highborne,highborne,lemma_group,highborne,,,nobility_titles_power,,relating to or characteristic of high-ranking nobles,,characteristic;high-ranking;noble,commoner;low-ranking;non-noble,,23,23,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,highborne:23,11.1781,0.8,False,
incarnate,incarnate,incarnate,,incarnate,incarnate,lemma_group,incarnates;incarnate,incarnates,,void_old_gods_cosmic_horror,,a powerful being or entity in World of Warcraft,,World of Warcraft;angel;avatar;being;demon;entity;powerful,human;mortal;non-divine,,23,23,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,incarnates:12;incarnate:11,10.4849,0.9,False,
indicate,indicate,indicate,,indicate,indicate,lemma_group,indicate;indicates,indicates,,law_oath_crime;magic_artifacts_runes,,to show or suggest something,,Speaker;imminent;threat,,,23,23,3,BroadcastText;ItemSparse;JournalEncounterSection,indicate:13;indicates:10,8.6391,0.5,True,low_confidence
jasper,jasper,jasper,,jasper,jasper,lemma_group,jasper,,,forge_weapons_armor,,a type of gemstone,,gem;stone,,,23,21,2,ItemSparse;JournalEncounterSection,jasper:23,7.1781,0.9,False,
jaw,jaw,jaw,,jaw,jaw,lemma_group,jaws,jaws,,death_mourning,,the mouth or opening of an animal's head,,animal;mouth;opening,blocking;closure;sealing,,23,23,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,jaws:23,11.1781,0.7,True,low_confidence
journey,journey,journey,,journey,journey,lemma_group,journey,,,travel_places,,"a long or difficult trip, especially one made on foot or by horse",,adventure;travel;trip,,,23,23,3,BroadcastText;ItemSparse;JournalEncounter,journey:23,39.1781,1.0,False,
kyrian,kyrian,kyrian,,kyrian,kyrian,lemma_group,kyrian,,,nobility_titles_power,,relating to or characteristic of the Kyrian people,,Kyrian;characteristic;people,human;non-Kyrian;unrelated,,23,22,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,kyrian:23,11.1781,0.8,False,
launch,launch,launch,,launch,launch,lemma_group,launch,,,war_conflict,,to start or to begin an attack,,attack;begin;start,defend_defended_protected,,23,23,3,BroadcastText;ItemSparse;JournalEncounterSection,launch:23,9.1781,0.9,False,
limb,limb,limb,,limb,limb,lemma_group,limb;limbs,limbs,,death_mourning;war_conflict,,body parts attached to the torso,,appendages;arm;body;hand;leg;parts,detached;separated,,23,21,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,limb:12;limbs:11,8.4849,0.5,True,low_confidence
mere,mere,mere,,mere,mere,lemma_group,mere,,,emotion_morality,,not very good or important,,good;important,,,23,23,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,mere:23,11.1781,0.7,True,low_confidence
omega,omega,omega,,omega,omega,lemma_group,omega,,,titan_order_machinery,,the last or the final part of something,,final;last;something,alpha,,23,16,3,ItemSparse;JournalEncounter;JournalEncounterSection,omega:23,9.1781,0.8,False,
onslaught,onslaught,onslaught,,onslaught,onslaught,lemma_group,onslaught,,,war_conflict,,a sudden and powerful attack or assault,,assault;attack,,,23,23,5,BroadcastText;ItemNameDescription;ItemSparse;JournalEncounter;JournalEncounterSection,onslaught:23,13.1781,0.3,True,low_confidence
paid,paid,paid,,paid,paid,lemma_group,paid,,,trade_crafting,,to give or to receive money for something,,give;money;receive,debt,,23,23,3,BroadcastText;ItemSparse;JournalEncounter,paid:23,9.1781,0.8,False,
patience,patience,patience,,patience,patience,lemma_group,patience,,,emotion_morality,,the ability to wait or endure without getting angry,,ability;angry;endure;wait,,,23,23,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,patience:23,11.1781,0.9,False,
pierce,pierce,pierce,,pierce,pierce,lemma_group,pierce,,,forge_weapons_armor,,to cut or to penetrate something,,cut;penetrate;something,defend_defended_protected,,23,23,3,BroadcastText;ItemSparse;JournalEncounterSection,pierce:23,9.1781,0.9,False,
rally,rally,rally,,rally,rally,lemma_group,rallying;rally,rallying,,war_conflict,,gathering or assembling people for a common purpose,,assembling;gathering;mustering;purpose,dispersed;scattered,,23,23,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,rallying:12;rally:11,8.5649,0.2,True,low_confidence
revenge,revenge,revenge,,revenge,revenge,lemma_group,revenge,,,war_conflict,,the act of getting back at someone for something they did to you,,act;back;getting;someone,,,23,23,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,revenge:23,11.1781,0.9,False,
ripp,ripp,ripp,,ripp,ripp,lemma_group,ripped,ripped,,corruption_defilement_curse,,to tear or to pull something apart,,pull;something;tear,mend_mended_repaired,,23,23,3,BroadcastText;ItemSparse;JournalEncounter,ripped:23,9.1781,0.7,True,low_confidence
rope,rope,rope,,rope,rope,lemma_group,rope,,,forge_weapons_armor,,"a long, thin piece of material used for climbing or binding",,long;material;thin,chain,,23,22,3,BroadcastText;ItemSparse;JournalEncounterSection,rope:23,9.1781,0.9,False,
scatter,scatter,scatter,,scatter,scatter,lemma_group,scattered;scattering,scattered;scattering,,corruption_defilement_curse,,the act of spreading or dispersing something,,disperse;dispersing;random;scattered;spreading;way,collecting;concentrating;gathering,,23,22,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,scattered:17;scattering:6,9.9459,0.7,True,low_confidence
seat,seat,seat,,seat,seat,lemma_group,seat,,,travel_places,,a place to sit or a position of power,,place;position;power;sit,,,23,23,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,seat:23,11.1781,0.8,False,
shannox,shannox,shannox,,shannox,shannox,lemma_group,shannox,,,dragons_draconic,,a powerful dragon,,dragon;fire,,,23,14,2,JournalEncounter;JournalEncounterSection,shannox:23,7.1781,0.9,False,
site,site,site,,site,site,lemma_group,site,,,travel_places,,a location or a place,,location;place,non-site,,23,23,3,BroadcastText;ItemSparse;JournalEncounter,site:23,9.1781,0.8,False,
snake,snake,snake,,snake,snake,lemma_group,snakes,snakes,,nature_druid_emerald,,"a type of reptile with a long, slender body",,long;reptile;slender,mammal,,23,21,3,BroadcastText;ItemSparse;JournalEncounterSection,snakes:23,9.1781,0.9,False,
sorrow,sorrow,sorrow,,sorrow,sorrow,lemma_group,sorrow,,,emotion_morality,,"a feeling of sadness or regret, often in a way that is intense or overwhelming",,intense;regret;sadness,happiness;joy,,23,23,5,BroadcastText;ItemNameDescription;ItemSparse;JournalEncounter;JournalEncounterSection,sorrow:23,43.1781,0.5,True,low_confidence
southern,southern,southern,,southern,southern,lemma_group,southern,,,travel_places,,located in the south or coming from the south,,coming;location;south,northern,,23,23,3,BroadcastText;ItemSparse;JournalEncounter,southern:23,9.1781,0.9,False,
taught,taught,taught,,taught,taught,lemma_group,taught,,,emotion_morality,,to instruct or to educate someone,,educate;instruct;someone,unlearned,,23,23,3,BroadcastText;ItemSparse;JournalEncounter,taught:23,9.1781,0.9,False,
temporary,temporary,temporary,,temporary,temporary,lemma_group,temporary,,,travel_places,,lasting for a short time or temporary in nature,,nature;short;time,permanent,,23,23,3,BroadcastText;ItemSparse;JournalEncounterSection,temporary:23,9.1781,0.8,False,
teron'gor,teron'gor,teron'gor,,teron'gor,teron'gor,lemma_group,teron'gor,,,void_old_gods_cosmic_horror,,a powerful being or a god-like entity,,being;god-like;powerful,weak,,23,20,3,BroadcastText;JournalEncounter;JournalEncounterSection,teron'gor:23,9.1781,0.9,False,
tether,tether,tether,,tether,tether,lemma_group,tether;tethered,tethered,,forge_weapons_armor;nature_druid_emerald,,"to be connected or attached to something, often in a way that limits freedom",,attached;bound;connected,free;liberated;unrestricted,,23,22,3,ItemSparse;JournalEncounter;JournalEncounterSection,tether:13;tethered:10,8.3979,0.8,False,
unusable,unusable,unusable,,unusable,unusable,lemma_group,unusable,,,corruption_defilement_curse,,not able to be used,,function;use,,,23,23,2,ItemSparse;JournalEncounterSection,unusable:23,7.1781,0.8,False,
upgrade,upgrade,upgrade,,upgrade,upgrade,lemma_group,upgrade,,,titan_order_machinery,,to improve or to enhance something,,enhance;improve;something,downgrade,,23,22,3,BroadcastText;ItemNameDescription;ItemSparse,upgrade:23,9.1781,0.8,False,
valdrakken,valdrakken,valdrakken,,valdrakken,valdrakken,lemma_group,valdrakken,,,pandaria_mists_celestials,,a place of great importance,,location;place,,,23,23,2,BroadcastText;ItemSparse,valdrakken:23,7.1781,0.9,False,
vibrant,vibrant,vibrant,,vibrant,vibrant,lemma_group,vibrant,,,light_holy,,full of life and energy,,radiant;resplendent,dull;lifeless,,23,23,3,BroadcastText;ItemSparse;JournalEncounterSection,vibrant:23,9.1781,0.9,False,
violently,violently,violently,,violently,violently,lemma_group,violently,,,dark_profane,,with great force or intensity,,aggressively;forcefully,gently;peacefully,,23,23,3,BroadcastText;ItemSparse;JournalEncounterSection,violently:23,9.1781,0.8,False,
virtue,virtue,virtue,,virtue,virtue,lemma_group,virtue;virtues,virtues,,emotion_morality,,"a good quality or behavior that is considered morally right, especially one that is admired or respected",,ethics;good;moral;principles;righteous;values,evil;flaws;sin;vice;vices;weaknesses,,23,21,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,virtue:16;virtues:7,40.8332,0.8,False,
voidstorm,voidstorm,voidstorm,,voidstorm,voidstorm,lemma_group,voidstorm,,,void_old_gods_cosmic_horror,,a powerful and destructive storm that comes from the void,,destructive;powerful;storm;void,,,23,23,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,voidstorm:23,11.1781,0.9,False,
wax,wax,wax,,wax,wax,lemma_group,wax,,,forge_weapons_armor,,a type of material used for crafting,,crafting;material,,,23,22,2,ItemSparse;JournalEncounterSection,wax:23,7.1781,0.8,False,
worthless,worthless,worthless,,worthless,worthless,lemma_group,worthless,,,corruption_defilement_curse,,having no value or worth,,value;worth,,,23,23,2,BroadcastText;ItemSparse,worthless:23,7.1781,0.9,False,
yor'sahj,yor'sahj,yor'sahj,,yor'sahj,yor'sahj,lemma_group,yor'sahj,,,void_old_gods_cosmic_horror,,a powerful being from the Void,,cosmic horror;void,,,23,13,2,JournalEncounter;JournalEncounterSection,yor'sahj:23,7.1781,0.9,False,
account,account,account,,account,account,lemma_group,account,,,law_oath_crime,,a record of events or transactions,,record;transaction,,,22,22,2,ItemSparse;JournalEncounterSection,account:22,7.1355,0.8,False,
advantage,advantage,advantage,,advantage,advantage,lemma_group,advantage,,,war_conflict,,a benefit or advantage that someone has over others,,benefit;others;someone,,,22,22,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,advantage:22,11.1355,0.9,False,
attun,attun,attun,,attun,attun,lemma_group,attuned,attuned,,magic_artifacts_runes,,adjusted or tuned to a particular frequency or quality,,enchanted;imbued;infused,corrupted;profane;unholy,,22,22,3,BroadcastText;ItemSparse;JournalEncounterSection,attuned:22,89.1355,0.9,False,
baine,baine,baine,,baine,baine,lemma_group,baine,,,nobility_titles_power,,a title or name of a person in power,,name;person;power;title,,,22,21,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,baine:22,11.1355,0.8,False,
binding,binding,binding,,binding,binding,lemma_group,bindings,bindings,,corruption_defilement_curse,,magical constraints or restraints,,constraints;restraints,freedom;liberty,,22,22,3,ItemSparse;JournalEncounter;JournalEncounterSection,bindings:22,9.1355,0.7,True,low_confidence
botanist,botanist,botanist,,botanist,botanist,lemma_group,botanist,,,pandaria_mists_celestials,,a person who studies plants and their habitats,,gardener;horticulturist,destroyer;polluter,,22,21,3,ItemSparse;JournalEncounter;JournalEncounterSection,botanist:22,9.1355,0.6,True,low_confidence
bountiful,bountiful,bountiful,,bountiful,bountiful,lemma_group,bountiful,,,nature_druid_emerald,,abundant and generous in resources or blessings,,luxuriant;plentiful,meager;scarce,,22,15,3,BroadcastText;ItemNameDescription;ItemSparse,bountiful:22,9.1355,0.5,True,low_confidence
challenger,challenger,challenger,,challenger,challenger,lemma_group,challenger;challengers,challengers,,war_conflict,,"a person or thing that challenges someone or something, especially in a formal or official context",,challenge;compete;rival,adherents;followers;supporters,,22,22,5,BroadcastText;ItemNameDescription;ItemSparse;JournalEncounter;JournalEncounterSection,challenger:14;challengers:8,10.7081,0.8,False,
check,check,check,,check,check,lemma_group,check,,,war_conflict,,to examine or investigate something carefully,,carefully;examine;investigate;something,,,22,21,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,check:22,11.1355,0.8,False,
cinder,cinder,cinder,,cinder,cinder,lemma_group,cinders,cinders,,ancient_ruins_memory,,small pieces of coal or wood that are left after something has been burned,,burned;coal;pieces;wood,,,22,20,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,cinders:22,11.1355,0.8,False,
clan,clan,clan,,clan,clan,lemma_group,clans,clans,,family_relationships,,groups of people related by blood or marriage,,families;tribes,individuals;loners,,22,21,3,BroadcastText;ItemSparse;JournalEncounter,clans:22,9.1355,0.4,True,low_confidence
cluster,cluster,cluster,,cluster,cluster,lemma_group,cluster,,,forge_weapons_armor,,a group of objects or things,,collection;group,,,22,22,2,ItemSparse;JournalEncounterSection,cluster:22,7.1355,0.9,False,
deeper,deeper,deeper,,deeper,deeper,lemma_group,deeper,,,nature_druid_emerald,,"more intense or severe, often in a physical sense",,intense;physical;severe,,,22,22,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,deeper:22,11.1355,0.8,False,
delight,delight,delight,,delight,delight,lemma_group,delight;delights,delights,,emotion_morality;nature_druid_emerald,,"a feeling of great pleasure or enjoyment, often caused by something beautiful or wonderful",,beautiful;enjoyment;happiness;pleasure,misery;pain;suffering,,22,22,4,BroadcastText;ItemNameDescription;ItemSparse;JournalEncounter,delight:17;delights:5,8.8904,0.7,True,low_confidence
deposit,deposit,deposit,,deposit,deposit,lemma_group,deposits;deposit,deposits,,trade_crafting,,a type of mineral or resource deposit,,mineral;quantity;resource;stored,,,22,22,3,ItemSparse;JournalEncounter;JournalEncounterSection,deposits:14;deposit:8,6.7081,0.6,True,low_confidence
doll,doll,doll,,doll,doll,lemma_group,doll,,,family_relationships,,a toy or figurine representing a person,,figurine;toy,,,22,21,2,ItemSparse;JournalEncounterSection,doll:22,7.1355,0.8,False,
dreadlord,dreadlord,dreadlord,,dreadlord,dreadlord,lemma_group,dreadlord;dreadlords,dreadlords,,corruption_defilement_curse;death_undead_crypt,,a powerful and feared leader or ruler,,commander;fear;leader;ruler;terror,incompetent;ineffective;weak,,22,20,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,dreadlord:15;dreadlords:7,10.7726,0.7,True,low_confidence
early,early,early,,early,early,lemma_group,early,,,travel_places,,happening or done before the usual time,,done;happening;time;usual,,,22,22,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,early:22,11.1355,0.8,False,
emerge,emerge,emerge,,emerge,emerge,lemma_group,emerges,emerges,,travel_places,,comes out or appears from a hidden place,,appears;comes;hidden;place,,,22,22,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,emerges:22,11.1355,0.8,False,
epic,epic,epic,,epic,epic,lemma_group,epic,,,war_conflict,,"very impressive or exciting, often in a heroic sense",,exciting;heroic;impressive,,,22,22,4,BroadcastText;ItemNameDescription;ItemSparse;JournalEncounter,epic:22,11.1355,0.8,False,
expulsion,expulsion,expulsion,,expulsion,expulsion,lemma_group,expulsion,,,corruption_defilement_curse,,the act of forcing someone to leave a place,,leave;remove,,,22,22,2,ItemSparse;JournalEncounterSection,expulsion:22,7.1355,0.9,False,
flicker,flicker,flicker,,flicker,flicker,lemma_group,flickers;flicker,flickers,,magic_artifacts_runes;nature_druid_emerald,,"to burn or shine with a weak, unsteady flame",,burn;flame;glow;shine;sparkle,blazes;burns;constant;shines;stable,,22,22,3,BroadcastText;ItemSparse;JournalEncounterSection,flickers:12;flicker:10,8.5649,0.7,True,low_confidence
generator,generator,generator,,generator,generator,lemma_group,generator,,,titan_order_machinery,,a device that produces energy or power,,device;machine,,,22,19,2,ItemSparse;JournalEncounterSection,generator:22,7.1355,0.9,False,
gild,gild,gild,,gild,gild,lemma_group,gilded,gilded,,forge_weapons_armor,,"covered or decorated with a thin layer of gold, especially in a way that is considered luxurious or expensive",,adorned;golden;ornate,plain;simple;unadorned,,22,22,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,gilded:22,41.1355,0.7,True,low_confidence
glimmer,glimmer,glimmer,,glimmer,glimmer,lemma_group,glimmer;glimmers,glimmers,,forge_weapons_armor;nature_druid_emerald,,"to shine or sparkle with a faint, unsteady light",,blade;glow;golden;shine;sparkle;tinge,darkness;obscurity;shadow,,22,22,3,ItemSparse;JournalEncounter;JournalEncounterSection,glimmer:12;glimmers:10,8.5649,0.8,False,
grew,grew,grew,,grew,grew,lemma_group,grew,,,nature_druid_emerald,,"to increase in size, strength, or amount",,developed;matured,decreased;shrunk,,22,21,3,BroadcastText;ItemSparse;JournalEncounter,grew:22,9.1355,0.1,True,low_confidence
grommash,grommash,grommash,,grommash,grommash,lemma_group,grommash,,,nobility_titles_power,,"a title or name of a person in power, often associated with strength and courage",,courage;name;person;power;strength;title,,,22,21,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,grommash:22,11.1355,0.8,False,
haven't,haven't,haven't,,haven't,haven't,lemma_group,haven't,,,travel_places,,have not found or discovered something,,discover;find,,,22,22,2,BroadcastText;ItemSparse,haven't:22,7.1355,0.8,False,
hulk,hulk,hulk,,hulk,hulk,lemma_group,hulking,hulking,,death_undead_crypt,,large and imposing in size or appearance,,enormous;gigantic,small;tiny,,22,21,3,ItemSparse;JournalEncounter;JournalEncounterSection,hulking:22,9.1355,0.9,False,
humble,humble,humble,,humble,humble,lemma_group,humble,,,family_relationships,,modest and unassuming in one's behavior or attitude,,modest;unpretentious,arrogant;proud,,22,22,3,BroadcastText;ItemSparse;JournalEncounter,humble:22,9.1355,0.8,False,
ichor,ichor,ichor,,ichor,ichor,lemma_group,ichor,,,corruption_defilement_curse,,a fluid or liquid substance associated with the gods,,fluid;liquid,,,22,19,2,ItemSparse;JournalEncounterSection,ichor:22,7.1355,0.9,False,
idol,idol,idol,,idol,idol,lemma_group,idol,,,ritual_religion,,a person or thing that is greatly admired or revered,,icon;symbol,abomination;desecration,,22,21,3,BroadcastText;ItemSparse;JournalEncounterSection,idol:22,9.1355,0.7,True,low_confidence
impossible,impossible,impossible,,impossible,impossible,lemma_group,impossible,,,corruption_defilement_curse,,beyond the limits of what is possible or achievable,,hopeless;infeasible;unachievable,achievable;feasible;possible,,22,22,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,impossible:22,11.1355,0.8,False,
karabor,karabor,karabor,,karabor,karabor,lemma_group,karabor,,,war_conflict,,a place of great importance in a conflict,,location;place,,,22,22,2,BroadcastText;ItemSparse,karabor:22,7.1355,0.8,False,
lilian,lilian,lilian,,lilian,lilian,lemma_group,lilian,,,family_relationships,,"a female given name, possibly referring to a character in the game",,character;name;person,anonymous;faceless;unknown,,22,15,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,lilian:22,11.1355,0.7,True,low_confidence
lion,lion,lion,,lion,lion,lemma_group,lion,,,death_undead_crypt,,"a large carnivorous mammal, possibly referring to a symbol or mascot in the game",,animal;mascot;symbol,mouse;rabbit;squirrel,,22,20,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,lion:22,11.1355,0.6,True,low_confidence
machinery,machinery,machinery,,machinery,machinery,lemma_group,machinery,,,titan_order_machinery,,"complex machines or mechanical devices, possibly referring to a type of equipment in the game",,device;equipment;machine,artisanal;craftsmanship;handmade,,22,22,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,machinery:22,11.1355,0.8,False,
matter,matter,matter,,matter,matter,lemma_group,matters,matters,,war_conflict,,"things that are important or significant, possibly referring to a concept of war or conflict in the game",,crucial;important;significant,insignificant;trivial;unimportant,,22,21,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,matters:22,11.1355,0.8,False,
outer,outer,outer,,outer,outer,lemma_group,outer,,,death_undead_crypt,,"located on the outside or exterior, possibly referring to a concept of death or the afterlife in the game",,exterior;outside;periphery,center;inner;interior,,22,22,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,outer:22,11.1355,0.7,True,low_confidence
overhead,overhead,overhead,,overhead,overhead,lemma_group,overhead,,,travel_places,,above or over something,,above;over,,,22,22,2,JournalEncounter;JournalEncounterSection,overhead:22,7.1355,0.9,False,
poisonou,poisonou,poisonou,,poisonou,poisonou,lemma_group,poisonous,poisonous,,corruption_defilement_curse,,containing or producing poison,,deadly;toxic;venomous,harmless;non-toxic,,22,22,2,ItemSparse;JournalEncounterSection,poisonous:22,7.1355,0.9,False,
raszageth,raszageth,raszageth,,raszageth,raszageth,lemma_group,raszageth,,,void_old_gods_cosmic_horror,,a powerful and malevolent being from another realm or dimension,,fiend;monster,hero;savior,,22,16,3,BroadcastText;JournalEncounter;JournalEncounterSection,raszageth:22,9.1355,0.3,True,low_confidence
